lgcode,pref,city,domain,spf,spf_policy,dmarc,dmarc_policy,mx,mx_spf,mx_spf_policy,mx_dmarc,mx_dmarc_policy
032131,岩手県,二戸市,city.ninohe.lg.jp,False,,False,,,,,,
032140,岩手県,八幡平市,city.hachimantai.lg.jp,False,,False,,sc03-mail01.sbt-isc.jp,False,,False,
032158,岩手県,奥州市,city.oshu.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
032166,岩手県,滝沢市,city.takizawa.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
033014,岩手県,雫石町,town.shizukuishi.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
033022,岩手県,葛巻町,town.kuzumaki.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
033031,岩手県,岩手町,town.iwate.iwate.jp,False,,False,,sc03-mail01.sbt-isc.jp,False,,False,
033219,岩手県,紫波町,town.shiwa.iwate.jp,False,invalid(syntax error),False,,sc03-mail01.sbt-isc.jp,False,,False,
033227,岩手県,矢巾町,town.yahaba.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
033669,岩手県,西和賀町,town.nishiwaga.lg.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
033812,岩手県,金ケ崎町,town.kanegasaki.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
034029,岩手県,平泉町,town.hiraizumi.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
034410,岩手県,住田町,town.sumita.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
034614,岩手県,大槌町,town.otsuchi.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
034827,岩手県,山田町,town.yamada.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
034835,岩手県,岩泉町,town.iwaizumi.lg.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
034843,岩手県,田野畑村,vill.tanohata.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
034851,岩手県,普代村,vill.fudai.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
035017,岩手県,軽米町,town.karumai.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
035033,岩手県,野田村,vill.noda.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
035068,岩手県,九戸村,vill.kunohe.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
035076,岩手県,洋野町,town.hirono.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
035246,岩手県,一戸町,town.ichinohe.iwate.jp,True,relax,False,,sc03-mail01.sbt-isc.jp,False,,False,
041009,宮城県,仙台市,city.sendai.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
042021,宮城県,石巻市,city.ishinomaki.lg.jp,True,relax,True,none,mx6.securemx.jp,False,,False,
042021,宮城県,石巻市,city.ishinomaki.lg.jp,True,relax,True,none,mx.securemx.jp,False,,False,
042030,宮城県,塩竈市,city.shiogama.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
042056,宮城県,気仙沼市,kesennuma.miyagi.jp,True,strict,False,,kesennuma-miyagi-jp.mail.protection.outlook.com,False,,False,
042056,宮城県,気仙沼市,kesennuma.miyagi.jp,True,strict,False,,sc04-mail01.sbt-isc.jp,False,,False,
042064,宮城県,白石市,city.shiroishi.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
042072,宮城県,名取市,city.natori.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
042081,宮城県,角田市,city.kakuda.lg.jp,True,strict,False,,sc04-mail01.sbt-isc.jp,False,,False,
042099,宮城県,多賀城市,city.tagajo.miyagi.jp,False,,False,,sc04-mail01.sbt-isc.jp,False,,False,
042111,宮城県,岩沼市,city.iwanuma.miyagi.jp,False,,False,,sc04-mail01.sbt-isc.jp,False,,False,
042129,宮城県,登米市,city.tome.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
042137,宮城県,栗原市,kuriharacity.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
042145,宮城県,東松島市,city.higashimatsushima.miyagi.jp,False,,False,,sc04-mail01.sbt-isc.jp,False,,False,
042153,宮城県,大崎市,city.osaki.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
042161,宮城県,富谷市,tomiya-city.miyagi.jp,True,strict,False,,sc04-mail01.sbt-isc.jp,False,,False,
043010,宮城県,蔵王町,town.zao.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
043028,宮城県,七ヶ宿町,town.shichikashuku.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
043214,宮城県,大河原町,town.ogawara.miyagi.jp,False,,False,,sc04-mail01.sbt-isc.jp,False,,False,
043222,宮城県,村田町,town.murata.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
043231,宮城県,柴田町,town.shibata.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
043249,宮城県,川崎町,town.kawasaki.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
043419,宮城県,丸森町,town.marumori.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
043613,宮城県,亘理町,town.watari.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
043621,宮城県,山元町,town.yamamoto.miyagi.jp,False,,False,,mx.town.yamamoto.miyagi.jp,False,,False,
044016,宮城県,松島町,town.miyagi-matsushima.lg.jp,True,relax,False,,mail.town.miyagi-matsushima.lg.jp,False,,False,
044041,宮城県,七ヶ浜町,shichigahama.com,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
044067,宮城県,利府町,town.rifu.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
044211,宮城県,大和町,town.taiwa.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
044229,宮城県,大郷町,town.miyagi-osato.lg.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
044245,宮城県,大衡村,village.ohira.miyagi.jp,False,,False,,sc04-mail01.sbt-isc.jp,False,,False,
044440,宮城県,色麻町,town.shikama.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
044458,宮城県,加美町,town.kami.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
045012,宮城県,涌谷町,town.wakuya.miyagi.jp,False,,False,,sc04-mail01.sbt-isc.jp,False,,False,
045055,宮城県,美里町,town.misato.miyagi.jp,False,,False,,sc04-mail01.sbt-isc.jp,False,,False,
045811,宮城県,女川町,town.onagawa.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
046060,宮城県,南三陸町,town.minamisanriku.miyagi.jp,True,relax,False,,sc04-mail01.sbt-isc.jp,False,,False,
052019,秋田県,秋田市,city.akita.lg.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052027,秋田県,能代市,city.noshiro.lg.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052035,秋田県,横手市,city.yokote.lg.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052043,秋田県,大館市,city.odate.lg.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052060,秋田県,男鹿市,city.oga.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052078,秋田県,湯沢市,city-yuzawa.jp,False,,False,,,,,,
052094,秋田県,鹿角市,city.kazuno.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052108,秋田県,由利本荘市,city.yurihonjo.lg.jp,False,,False,,sc05-mail01.sbt-isc.jp,False,,False,
052116,秋田県,潟上市,city.katagami.lg.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052124,秋田県,大仙市,city.daisen.lg.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052132,秋田県,北秋田市,city.kitaakita.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052141,秋田県,にかほ市,city.nikaho.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
052159,秋田県,仙北市,city.semboku.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
053031,秋田県,小坂町,town.kosaka.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
053279,秋田県,上小阿仁村,vill.kamikoani.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
053465,秋田県,藤里町,town.fujisato.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
053481,秋田県,三種町,town.mitane.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
053490,秋田県,八峰町,town.happou.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
053619,秋田県,五城目町,town.gojome.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
053635,秋田県,八郎潟町,town.hachirogata.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
053660,秋田県,井川町,town.ikawa.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
053686,秋田県,大潟村,ogata.or.jp,False,,False,,mx.ogata.or.jp,False,,False,
054348,秋田県,美郷町,town.misato.akita.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
054631,秋田県,羽後町,town.ugo.lg.jp,True,relax,False,,sc05-mail01.sbt-isc.jp,False,,False,
054640,秋田県,東成瀬村,higashinaruse.com,True,relax,False,,ns1.higashinaruse.com,False,,False,
062014,山形県,山形市,city.yamagata-yamagata.lg.jp,True,relax,False,,mail.city.yamagata-yamagata.lg.jp,False,,False,
062022,山形県,米沢市,city.yonezawa.yamagata.jp,True,relax,False,,spmailsv.city.yonezawa.yamagata.jp,False,,False,
062031,山形県,鶴岡市,city.tsuruoka.lg.jp,True,relax,False,,mail.city.tsuruoka.lg.jp,False,,False,
062049,山形県,酒田市,city.sakata.lg.jp,True,relax,False,,yscmail.city.sakata.lg.jp,False,,False,
062057,山形県,新庄市,city.shinjo.yamagata.jp,True,relax,False,,mail.city.shinjo.yamagata.jp,False,,False,
062065,山形県,寒河江市,city.sagae.yamagata.jp,True,strict,False,,mail.city.sagae.yamagata.jp,False,,False,
062073,山形県,上山市,city.kaminoyama.yamagata.jp,False,,False,,mwpremgw2.ocn.ad.jp,False,,False,
062073,山形県,上山市,city.kaminoyama.yamagata.jp,False,,False,,mwpremgw1.ocn.ad.jp,False,,False,
062081,山形県,村山市,city.murayama.lg.jp,True,relax,False,,scmail.city.murayama.lg.jp,False,,False,
062090,山形県,長井市,city.nagai.yamagata.jp,True,relax,False,,mail.city.nagai.yamagata.jp,False,,False,
062103,山形県,天童市,city.tendo.yamagata.jp,True,relax,False,,dmx.city.tendo.yamagata.jp,False,,False,
062111,山形県,東根市,city.higashine.yamagata.jp,True,relax,False,,mx.city.higashine.yamagata.jp,False,,False,
062120,山形県,尾花沢市,city.obanazawa.yamagata.jp,True,relax,False,,mx.mailgateway.nifcloud.com,False,,False,
062138,山形県,南陽市,city.nanyo.yamagata.jp,True,relax,False,,yscimx1.ysc.pref.yamagata.jp,False,,False,
063011,山形県,山辺町,town.yamanobe.yamagata.jp,True,relax,False,,yamanobe-mail.sakura.ne.jp,False,,False,
063029,山形県,中山町,town.nakayama.yamagata.jp,True,relax,False,,mx.mailgateway.nifcloud.com,False,,False,
063215,山形県,河北町,town.kahoku.yamagata.jp,True,relax,False,,mail.town.kahoku.yamagata.jp,False,,False,
063223,山形県,西川町,town.nishikawa.yamagata.jp,True,relax,False,,mail.town.nishikawa.yamagata.jp,False,,False,
063231,山形県,朝日町,town.asahi.yamagata.jp,True,relax,False,,mwpremgw1.ocn.ad.jp,False,,False,
063231,山形県,朝日町,town.asahi.yamagata.jp,True,relax,False,,mwpremgw2.ocn.ad.jp,False,,False,
063240,山形県,大江町,town.oe.yamagata.jp,True,relax,False,,mx.bizmail.nifcloud.com,False,,False,
063410,山形県,大石田町,town.oishida.yamagata.jp,True,relax,False,,mx.bizmail.nifcloud.com,False,,False,
063614,山形県,金山町,town.kaneyama.yamagata.jp,False,,False,,yscimx1.town.kaneyama.yamagata.jp,False,,False,
063614,山形県,金山町,town.kaneyama.yamagata.jp,False,,False,,yscimx1.ysc.pref.yamagata.jp,False,,False,
063622,山形県,最上町,mogami.tv,True,relax,False,,mail.mogami.tv,False,,False,
063631,山形県,舟形町,town.funagata.yamagata.jp,False,,False,,yscimx.town.funagata.yamagata.jp,False,,False,
063649,山形県,真室川町,yume-net.org,False,,False,,ume2.yume-net.org,False,,False,
063657,山形県,大蔵村,vill.ohkura.yamagata.jp,True,relax,False,,scmail.vill.ohkura.yamagata.jp,False,,False,
063665,山形県,鮭川村,vill.sakegawa.yamagata.jp,True,relax,False,,scmail.vill.sakegawa.yamagata.jp,False,,False,
063673,山形県,戸沢村,vill.tozawa.yamagata.jp,True,relax,False,,mwbgw2.ocn.ad.jp,False,,False,
063673,山形県,戸沢村,vill.tozawa.yamagata.jp,True,relax,False,,mwbgw1.ocn.ad.jp,False,,False,
063819,山形県,高畠町,town.takahata.yamagata.jp,False,,False,,tto-mr-insv.town.takahata.yamagata.jp,False,,False,
063827,山形県,川西町,town.kawanishi.yamagata.jp,True,relax,False,,relay.town.kawanishi.yamagata.jp,False,,False,
064017,山形県,小国町,town.oguni.yamagata.jp,False,,False,,mx.town.oguni.yamagata.jp,False,,False,
064025,山形県,白鷹町,town.shirataka.lg.jp,False,,False,,,,,,
064033,山形県,飯豊町,town.iide.yamagata.jp,False,,False,,websvr.town.iide.yamagata.jp,False,,False,
064262,山形県,三川町,town.mikawa.yamagata.jp,True,strict,False,,mail.town.mikawa.yamagata.jp,False,,False,
064289,山形県,庄内町,town.shonai.lg.jp,True,strict,False,,,,,,
064611,山形県,遊佐町,town.yuza.yamagata.jp,False,,False,,mailsv.town.yuza.yamagata.jp,False,,False,
072010,福島県,福島市,city.fukushima.fukushima.jp,True,relax,False,,ns1.city.fukushima.fukushima.jp,False,,False,
072028,福島県,会津若松市,city.aizuwakamatsu.fukushima.jp,False,,False,,,,,,
072036,福島県,郡山市,city.koriyama.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
072044,福島県,いわき市,city.iwaki.lg.jp,True,strict,False,,sc07-mail01.sbt-isc.jp,False,,False,
072052,福島県,白河市,city.shirakawa.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
072079,福島県,須賀川市,city.sukagawa.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
072087,福島県,喜多方市,city.kitakata.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
072095,福島県,相馬市,city.soma.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
072109,福島県,二本松市,city.nihonmatsu.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
072117,福島県,田村市,city.tamura.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
072125,福島県,南相馬市,city.minamisoma.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
072133,福島県,伊達市,city.fukushima-date.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
072141,福島県,本宮市,city.motomiya.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073016,福島県,桑折町,town.koori.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073032,福島県,国見町,town.kunimi.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073083,福島県,川俣町,town.kawamata.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073229,福島県,大玉村,vill.otama.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073423,福島県,鏡石町,town.kagamiishi.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073440,福島県,天栄村,vill.tenei.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073628,福島県,下郷町,town.shimogo.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073644,福島県,檜枝岐村,vill.hinoemata.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073679,福島県,只見町,town.tadami.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
073687,福島県,南会津町,minamiaizu.org,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074021,福島県,北塩原村,vill.kitashiobara.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074055,福島県,西会津町,town.nishiaizu.fukushima.jp,True,newtral,False,,sc07-mail01.sbt-isc.jp,False,,False,
074071,福島県,磐梯町,town.bandai.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074080,福島県,猪苗代町,town.inawashiro.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074217,福島県,会津坂下町,town.aizubange.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074225,福島県,湯川村,vill.yugawa.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074233,福島県,柳津町,town.yanaizu.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074446,福島県,三島町,town.mishima.fukushima.jp,True,relax,False,,mx1.town.mishima.fukushima.jp,False,,False,
074454,福島県,金山町,town.kaneyama.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074462,福島県,昭和村,vill.showa.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074471,福島県,会津美里町,town.aizumisato.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074616,福島県,西郷村,vill.nishigo.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074641,福島県,泉崎村,vill.izumizaki.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074659,福島県,中島村,vill-nakajima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074667,福島県,矢吹町,town.yabuki.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074811,福島県,棚倉町,town.tanagura.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074829,福島県,矢祭町,town.yamatsuri.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074837,福島県,塙町,town.hanawa.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
074845,福島県,鮫川村,vill.samegawa.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075019,福島県,石川町,town.ishikawa.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075027,福島県,玉川村,vill.tamakawa.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075035,福島県,平田村,vill.hirata.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075043,福島県,浅川町,town.asakawa.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075051,福島県,古殿町,town.furudono.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075213,福島県,三春町,town.miharu.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075221,福島県,小野町,town.ono.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075418,福島県,広野町,town.hirono.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075426,福島県,楢葉町,town.naraha.lg.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075434,福島県,富岡町,tomioka-town.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075442,福島県,川内村,kawauchimura.jp,False,,False,,,,,,
075451,福島県,大熊町,town.okuma.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075469,福島県,双葉町,town.fukushima-futaba.lg.jp,False,,False,,,,,,
075477,福島県,浪江町,town.namie.fukushima.jp,True,relax,False,,mail.town.namie.fukushima.jp,False,,False,
075485,福島県,葛尾村,katsurao.org,False,,False,,,,,,
075612,福島県,新地町,shinchi-town.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
075647,福島県,飯舘村,vill.iitate.fukushima.jp,True,relax,False,,sc07-mail01.sbt-isc.jp,False,,False,
082015,茨城県,水戸市,city.mito.lg.jp,True,relax,False,,ibscmllg-201.city.mito.lg.jp,False,,False,
082023,茨城県,日立市,city.hitachi.lg.jp,True,relax,False,,somgw.city.hitachi.lg.jp,False,,False,
